Time(sec)	Acceleration (g)	Speed	Position	Scaled position
51.460	-0.0023010	0.00068893	0.0071143	23.712
51.480	-0.0033450	0.00063247	0.0071275	23.756
51.500	-0.0025520	0.00057350	0.0071395	23.796
51.520	-0.0013250	0.00053473	0.0071506	23.833
51.540	0.00074200	0.00052890	0.0071613	23.869
51.560	0.0010400	0.00054672	0.0071720	23.904
51.580	0.00097700	0.00056689	0.0071832	23.942
51.600	-0.00082300	0.00056843	0.0071945	23.979
51.620	-0.0027600	0.00053260	0.0072055	24.016
51.640	-0.0035980	0.00046902	0.0072155	24.049
51.660	-0.0039200	0.00039383	0.0072242	24.078
51.680	-0.0037840	0.00031679	0.0072313	24.102
51.700	-0.0045650	0.00023330	0.0072368	24.120
51.720	-0.0040240	0.00014741	0.0072406	24.133
51.740	-0.0051850	5.5317e-05	0.0072426	24.140
51.760	-0.0053120	-4.9635e-05	0.0072427	24.140
51.780	-0.0053100	-0.00015586	0.0072406	24.133
51.800	-0.0047350	-0.00025631	0.0072365	24.119
51.820	-0.0051810	-0.00035547	0.0072304	24.099
51.840	-0.0037120	-0.00044440	0.0072224	24.072
51.860	-0.0031090	-0.00051262	0.0072128	24.040
51.880	-0.0046630	-0.00059034	0.0072018	24.004
51.900	-0.0037480	-0.00067445	0.0071891	23.961
51.920	-0.0041230	-0.00075315	0.0071748	23.914
51.940	-0.0043020	-0.00083740	0.0071589	23.861
51.960	-0.0032220	-0.00091264	0.0071414	23.802
51.980	-0.0024640	-0.00096950	0.0071226	23.740
52.000	-0.0035950	-0.0010301	0.0071026	23.673
52.020	-0.0043420	-0.0011095	0.0070812	23.602
52.040	-0.0034910	-0.0011878	0.0070583	23.525
52.060	-0.0026410	-0.0012491	0.0070339	23.444
52.080	-0.0028390	-0.0013039	0.0070084	23.359
52.100	-0.0025130	-0.0013574	0.0069817	23.270
52.120	-0.0012610	-0.0013952	0.0069542	23.178
52.140	0.00028700	-0.0014049	0.0069262	23.085
52.160	-0.00090700	-0.0014111	0.0068981	22.991
52.180	-0.0026490	-0.0014467	0.0068695	22.896
52.200	-0.0033410	-0.0015066	0.0068399	22.797
52.220	-0.0034450	-0.0015744	0.0068091	22.695
52.240	-0.0029750	-0.0016386	0.0067770	22.588
52.260	-0.0028710	-0.0016971	0.0067437	22.477
52.280	-0.00050000	-0.0017308	0.0067094	22.362
52.300	0.0027970	-0.0017078	0.0066750	22.248
52.320	0.0037360	-0.0016425	0.0066415	22.136
52.340	0.0034300	-0.0015708	0.0066093	22.029
52.360	0.0036400	-0.0015001	0.0065786	21.926
52.380	0.0033620	-0.0014301	0.0065493	21.829
52.400	0.0040340	-0.0013561	0.0065215	21.736
52.420	0.0035360	-0.0012805	0.0064951	21.648
52.440	0.0038140	-0.0012070	0.0064702	21.565
52.460	0.0041920	-0.0011269	0.0064469	21.488
52.480	0.0028980	-0.0010560	0.0064251	21.415
52.500	0.0019160	-0.0010079	0.0064044	21.346
52.520	0.0014190	-0.00097450	0.0063846	21.280
52.540	0.0028720	-0.00093159	0.0063655	21.216
52.560	0.0023630	-0.00087924	0.0063474	21.156
52.580	0.0041440	-0.00081417	0.0063305	21.100
52.600	0.0043860	-0.00072889	0.0063151	21.048
52.620	0.0054840	-0.00063018	0.0063015	21.003
52.640	0.0052340	-0.00052300	0.0062899	20.964
52.660	0.0046540	-0.00042412	0.0062805	20.933
52.680	0.0052710	-0.00032487	0.0062730	20.908
52.700	0.0029150	-0.00024300	0.0062673	20.889
52.720	0.0022000	-0.00019185	0.0062630	20.875
52.740	0.0014290	-0.00015556	0.0062595	20.863
52.760	-0.00040800	-0.00014535	0.0062565	20.853
52.780	-0.0012290	-0.00016172	0.0062534	20.843
52.800	-0.00097900	-0.00018380	0.0062499	20.831
52.820	-5.1000e-05	-0.00019410	0.0062462	20.819
52.840	-0.00025900	-0.00019720	0.0062423	20.806
52.860	-0.0010510	-0.00021031	0.0062382	20.792
52.880	-0.0028070	-0.00024889	0.0062336	20.777
52.900	-0.0030690	-0.00030765	0.0062280	20.758
52.920	-0.0010860	-0.00034919	0.0062215	20.736
52.940	0.00016900	-0.00035836	0.0062144	20.713
52.960	0.0018920	-0.00033775	0.0062074	20.689
52.980	0.0023220	-0.00029561	0.0062011	20.668
53.000	0.0019950	-0.00025244	0.0061956	20.650
53.020	0.0030490	-0.00020200	0.0061911	20.635
53.040	0.0044490	-0.00012702	0.0061878	20.624
53.060	0.0042910	-3.9613e-05	0.0061861	20.618
53.080	0.0029610	3.2908e-05	0.0061860	20.618
53.100	0.0021530	8.4040e-05	0.0061872	20.622
53.120	0.0034700	0.00014027	0.0061894	20.629
53.140	0.0055110	0.00023008	0.0061932	20.642
53.160	0.0053780	0.00033898	0.0061988	20.661
53.180	0.0029300	0.00042206	0.0062065	20.686
53.200	0.00084100	0.00045977	0.0062153	20.716
53.220	0.00088400	0.00047702	0.0062246	20.747
53.240	0.0010200	0.00049606	0.0062344	20.779
53.260	0.0015090	0.00052134	0.0062445	20.813
53.280	0.0021030	0.00055747	0.0062553	20.849
53.300	0.0024540	0.00060304	0.0062669	20.888
53.320	0.0034370	0.00066195	0.0062796	20.930
53.340	0.0039950	0.00073627	0.0062936	20.977
53.360	0.0033860	0.00081008	0.0063090	21.028
53.380	0.00038000	0.00084774	0.0063256	21.083
53.400	-0.00093400	0.00084220	0.0063425	21.140
53.420	-0.0012720	0.00082015	0.0063591	21.195
53.440	-0.0011080	0.00079635	0.0063753	21.249
53.460	-0.0013170	0.00077209	0.0063910	21.301
53.480	-0.0018690	0.00074023	0.0064061	21.352
53.500	-0.0026890	0.00069465	0.0064205	21.400
53.520	-0.0023390	0.00064437	0.0064338	21.444
53.540	-0.00029800	0.00061800	0.0064465	21.486
53.560	0.00060500	0.00062107	0.0064589	21.528
53.580	0.00092300	0.00063635	0.0064714	21.569
53.600	-0.00039700	0.00064161	0.0064842	21.612
53.620	-0.00031300	0.00063451	0.0064970	21.655
53.640	-0.00060200	0.00062536	0.0065096	21.696
53.660	-0.0022190	0.00059715	0.0065218	21.737
53.680	-0.00022500	0.00057271	0.0065335	21.776
53.700	0.00070200	0.00057748	0.0065450	21.814
53.720	0.00048900	0.00058939	0.0065567	21.853
53.740	0.00083300	0.00060261	0.0065686	21.893
53.760	0.0013060	0.00062400	0.0065809	21.934
53.780	0.00018700	0.00063893	0.0065935	21.976
53.800	-0.0015160	0.00062564	0.0066061	22.018
53.820	-0.0017950	0.00059253	0.0066183	22.059
53.840	-0.0024310	0.00055026	0.0066297	22.097
53.860	-0.0029310	0.00049664	0.0066402	22.132
53.880	-0.0011640	0.00045569	0.0066497	22.163
53.900	0.00056000	0.00044965	0.0066588	22.194
53.920	0.00062400	0.00046149	0.0066679	22.224
53.940	-0.00036100	0.00046412	0.0066772	22.255
53.960	-0.00072200	0.00045329	0.0066863	22.285
53.980	-0.0017310	0.00042876	0.0066951	22.315
54.000	-0.0016180	0.00039527	0.0067034	22.342
54.020	9.0000e-06	0.00037918	0.0067111	22.368
54.040	0.0019680	0.00039895	0.0067189	22.394
54.060	0.0035300	0.00045393	0.0067274	22.422
54.080	0.0031940	0.00052117	0.0067372	22.455
54.100	0.0031480	0.00058458	0.0067482	22.492
54.120	0.0022870	0.00063893	0.0067605	22.533
54.140	0.0033320	0.00069512	0.0067738	22.577
54.160	0.0022880	0.00075132	0.0067883	22.625
54.180	0.0022740	0.00079695	0.0068038	22.677
54.200	0.0013520	0.00083321	0.0068201	22.731
54.220	0.00012700	0.00084800	0.0068369	22.787
54.240	-0.0019310	0.00082996	0.0068537	22.843
54.260	-0.0028180	0.00078247	0.0068698	22.897
54.280	-0.0036570	0.00071772	0.0068848	22.947
54.300	-0.0051500	0.00062965	0.0068983	22.992
54.320	-0.0045690	0.00053246	0.0069099	23.031
54.340	-0.0048660	0.00043811	0.0069196	23.063
54.360	-0.0047220	0.00034222	0.0069274	23.089
54.380	-0.0039060	0.00025594	0.0069334	23.109
54.400	-0.0025930	0.00019095	0.0069378	23.124
54.420	-0.0026410	0.00013862	0.0069411	23.135
54.440	-0.0024530	8.7679e-05	0.0069434	23.142
54.460	-0.0019320	4.3828e-05	0.0069447	23.147
54.480	-0.00075600	1.6947e-05	0.0069453	23.149
54.500	-8.0000e-05	8.5870e-06	0.0069456	23.150
54.520	-0.00017500	6.0370e-06	0.0069457	23.150
54.540	0.00036600	7.9470e-06	0.0069459	23.151
54.560	0.0014050	2.5657e-05	0.0069462	23.152
54.580	-2.7000e-05	3.9438e-05	0.0069469	23.154
54.600	-0.0014840	2.4330e-05	0.0069475	23.156
54.620	-0.0012270	-2.7804e-06	0.0069477	23.157
54.640	-0.0012180	-2.7231e-05	0.0069474	23.156
54.660	-0.00098500	-4.9261e-05	0.0069466	23.153
54.680	-1.1000e-05	-5.9222e-05	0.0069456	23.150
54.700	-0.00082900	-6.7622e-05	0.0069443	23.145
54.720	7.1000e-05	-7.5202e-05	0.0069429	23.141
54.740	-0.0020900	-9.5392e-05	0.0069412	23.135
54.760	-0.0024250	-0.00014053	0.0069388	23.127
54.780	-0.0015440	-0.00018023	0.0069356	23.116
54.800	-0.0025680	-0.00022135	0.0069316	23.103
54.820	-0.0024190	-0.00027122	0.0069266	23.086
54.840	-0.00096900	-0.00030510	0.0069209	23.067
54.860	-7.3000e-05	-0.00031552	0.0069147	23.047
54.880	-0.00068000	-0.00032305	0.0069083	23.025
54.900	-0.00045900	-0.00033444	0.0069017	23.003
54.920	0.0011360	-0.00032767	0.0068951	22.981
54.940	0.0026290	-0.00029002	0.0068889	22.961
54.960	0.0016980	-0.00024675	0.0068836	22.943
54.980	0.0026590	-0.00020318	0.0068791	22.928
55.000	0.0011940	-0.00016465	0.0068754	22.916
55.020	-1.8000e-05	-0.00015289	0.0068722	22.905
55.040	-5.8000e-05	-0.00015365	0.0068691	22.895
55.060	0.0014670	-0.00013956	0.0068662	22.885
55.080	0.0039010	-8.5875e-05	0.0068639	22.877
55.100	0.0042110	-4.7686e-06	0.0068630	22.874
55.120	0.0044290	8.1633e-05	0.0068638	22.877
55.140	0.0039390	0.00016532	0.0068663	22.885
55.160	0.0026340	0.00023105	0.0068702	22.898
55.180	0.0025680	0.00028307	0.0068754	22.916
55.200	0.0022130	0.00033088	0.0068815	22.936
55.220	0.00027100	0.00035572	0.0068884	22.959
55.240	-0.00046600	0.00035377	0.0068955	22.983
55.260	-0.0010560	0.00033855	0.0069024	23.006
55.280	-0.0023740	0.00030425	0.0069088	23.027
55.300	-0.0030510	0.00025000	0.0069144	23.046
55.320	-0.0036840	0.00018265	0.0069187	23.060
55.340	-0.0035320	0.00011049	0.0069216	23.070
55.360	-0.0029780	4.5385e-05	0.0069232	23.075
55.380	-0.0032170	-1.6566e-05	0.0069235	23.076
55.400	-0.0015120	-6.3857e-05	0.0069227	23.073
55.420	-4.7000e-05	-7.9444e-05	0.0069212	23.068
55.440	3.7000e-05	-7.9544e-05	0.0069197	23.063
55.460	-4.1000e-05	-7.9584e-05	0.0069181	23.058
55.480	-0.0013740	-9.3735e-05	0.0069163	23.052
55.500	-0.00049100	-0.00011239	0.0069143	23.045
55.520	0.0012900	-0.00010439	0.0069121	23.038
55.540	0.0012590	-7.8904e-05	0.0069103	23.032
55.560	0.0011860	-5.4454e-05	0.0069089	23.027
55.580	0.0014590	-2.8003e-05	0.0069081	23.025
55.600	-0.00030700	-1.6485e-05	0.0069077	23.023
55.620	-0.0011520	-3.1075e-05	0.0069072	23.022
55.640	-0.00011000	-4.3696e-05	0.0069064	23.019
55.660	-0.0015770	-6.0566e-05	0.0069054	23.016
55.680	-0.0029840	-0.00010618	0.0069037	23.010
55.700	0.00028700	-0.00013315	0.0069013	23.002
55.720	0.00066500	-0.00012363	0.0068988	22.994
55.740	-0.00019900	-0.00011897	0.0068963	22.985
55.760	0.00045600	-0.00011640	0.0068940	22.978
55.780	-0.00043800	-0.00011622	0.0068917	22.970
55.800	-0.0032710	-0.00015331	0.0068890	22.961
55.820	-0.0033770	-0.00021979	0.0068852	22.948
55.840	-0.00042700	-0.00025783	0.0068805	22.933
55.860	-8.5000e-05	-0.00026295	0.0068753	22.915
55.880	-0.00026000	-0.00026640	0.0068700	22.898
55.900	-0.00043500	-0.00027335	0.0068646	22.880
55.920	-0.00054500	-0.00028315	0.0068590	22.861
55.940	9.1000e-05	-0.00028769	0.0068533	22.842
55.960	0.0013830	-0.00027295	0.0068477	22.823
55.980	0.0025510	-0.00023361	0.0068426	22.806
56.000	0.0016900	-0.00019120	0.0068384	22.792
56.020	-0.00045800	-0.00017888	0.0068347	22.780
56.040	-0.00071200	-0.00019058	0.0068310	22.768
56.060	-0.0012220	-0.00020992	0.0068270	22.754
56.080	-0.0011480	-0.00023362	0.0068225	22.739
56.100	1.7000e-05	-0.00024493	0.0068178	22.724
56.120	0.0015210	-0.00022955	0.0068130	22.708
56.140	0.0025250	-0.00018909	0.0068088	22.694
56.160	0.0021610	-0.00014222	0.0068055	22.683
56.180	0.00070100	-0.00011360	0.0068029	22.674
56.200	0.0012060	-9.4533e-05	0.0068009	22.667
56.220	0.0025540	-5.6933e-05	0.0067994	22.662
56.240	0.0027610	-3.7813e-06	0.0067987	22.660
56.260	0.0025760	4.9580e-05	0.0067992	22.662
56.280	0.0028210	0.00010355	0.0068007	22.667
56.300	0.0017620	0.00014938	0.0068033	22.675
56.320	0.00019300	0.00016893	0.0068064	22.686
56.340	0.00091300	0.00017999	0.0068099	22.697
56.360	-0.00025300	0.00018659	0.0068136	22.710
56.380	-0.00029400	0.00018112	0.0068173	22.722
56.400	-0.00026200	0.00017556	0.0068208	22.734
56.420	0.00084600	0.00018140	0.0068244	22.746
56.440	0.0020140	0.00021000	0.0068283	22.759
56.460	0.0018710	0.00024885	0.0068329	22.774
56.480	0.0024740	0.00029230	0.0068383	22.792
56.500	0.0025390	0.00034244	0.0068447	22.813
56.520	0.0026440	0.00039427	0.0068520	22.838
56.540	0.0039520	0.00046023	0.0068606	22.866
56.560	0.0054750	0.00055450	0.0068707	22.900
56.580	0.0057200	0.00066645	0.0068829	22.941
56.600	0.0054070	0.00077770	0.0068974	22.989
56.620	0.0036320	0.00086810	0.0069138	23.044
56.640	0.0035920	0.00094034	0.0069319	23.104
56.660	0.0033730	0.0010100	0.0069514	23.169
56.680	0.00066400	0.0010504	0.0069720	23.238
56.700	-0.00078800	0.0010491	0.0069930	23.308
56.720	-0.00042600	0.0010370	0.0070139	23.377
56.740	-0.00014300	0.0010313	0.0070346	23.446
56.760	-0.0011900	0.0010180	0.0070551	23.515
56.780	-0.00072100	0.00099885	0.0070752	23.582
56.800	-0.00030900	0.00098855	0.0070951	23.648
56.820	-0.0016850	0.00096861	0.0071147	23.713
56.840	-0.0024100	0.00092766	0.0071336	23.776
56.860	-0.0028030	0.00087553	0.0071517	23.837
56.880	-0.0035250	0.00081225	0.0071686	23.893
56.900	-0.0053000	0.00072400	0.0071839	23.944
56.920	-0.0034130	0.00063688	0.0071975	23.989
56.940	0.0024240	0.00062699	0.0072102	24.032
56.960	0.0043170	0.00069440	0.0072234	24.076
56.980	0.0038960	0.00077653	0.0072381	24.125
57.000	0.0024970	0.00084046	0.0072543	24.179
57.020	0.0030950	0.00089639	0.0072716	24.236
57.040	0.0028960	0.00095630	0.0072902	24.298
57.060	0.00018000	0.00098706	0.0073096	24.363
57.080	-0.00077900	0.00098107	0.0073293	24.429
57.100	-0.00091200	0.00096416	0.0073487	24.493
57.120	-6.7000e-05	0.00095437	0.0073679	24.557
57.140	0.0014000	0.00096770	0.0073871	24.621
57.160	0.0017540	0.00099924	0.0074068	24.687
57.180	0.0012000	0.0010288	0.0074271	24.755
57.200	0.00044900	0.0010453	0.0074478	24.824
57.220	-0.0010580	0.0010392	0.0074687	24.893
57.240	-0.00028400	0.0010258	0.0074893	24.962
57.260	2.4000e-05	0.0010232	0.0075098	25.030
57.280	-0.00045800	0.0010188	0.0075302	25.098
57.300	-0.00070300	0.0010072	0.0075505	25.166
57.320	-0.0019560	0.00098062	0.0075704	25.232
57.340	-0.0039590	0.00092147	0.0075894	25.295
57.360	-0.0018640	0.00086324	0.0076072	25.355
57.380	0.00083100	0.00085291	0.0076244	25.412
57.400	0.0024100	0.00088532	0.0076418	25.470
57.420	0.0014860	0.00092427	0.0076599	25.530
57.440	-0.00037700	0.00093536	0.0076785	25.592
57.460	-0.0017400	0.00091419	0.0076970	25.654
57.480	-0.00054900	0.00089130	0.0077150	25.714
57.500	-0.0019600	0.00086621	0.0077326	25.773
57.520	-0.0032330	0.00081428	0.0077494	25.829
57.540	-2.1000e-05	0.00078174	0.0077654	25.882
57.560	0.0012290	0.00079382	0.0077811	25.934
57.580	0.0016570	0.00082268	0.0077973	25.988
57.600	0.00024400	0.00084169	0.0078139	26.044
57.620	-0.00082500	0.00083588	0.0078307	26.100
57.640	-0.0017520	0.00081011	0.0078472	26.155
57.660	-0.0022490	0.00077010	0.0078630	26.207
57.680	-0.0021320	0.00072628	0.0078779	26.257
57.700	-0.0034730	0.00067023	0.0078919	26.304
57.720	-0.0054620	0.00058088	0.0079044	26.345
57.740	-0.0047050	0.00047921	0.0079150	26.381
57.760	-0.0037120	0.00039505	0.0079237	26.410
57.780	-0.0015240	0.00034269	0.0079311	26.434
57.800	-0.00094700	0.00031798	0.0079377	26.456
57.820	-0.00081300	0.00030038	0.0079439	26.477
57.840	-0.0010330	0.00028192	0.0079497	26.496
57.860	-0.0010050	0.00026154	0.0079552	26.515
57.880	-0.00074900	0.00024400	0.0079602	26.531
57.900	-0.00060700	0.00023044	0.0079650	26.547
57.920	-0.0010530	0.00021384	0.0079694	26.562
57.940	-0.0024210	0.00017910	0.0079733	26.575
57.960	-0.0023190	0.00013170	0.0079764	26.585
57.980	-0.0011490	9.7020e-05	0.0079787	26.593
58.000	-0.0026860	5.8669e-05	0.0079803	26.598
58.020	-0.0054460	-2.2653e-05	0.0079807	26.600
58.040	-0.0054310	-0.00013143	0.0079791	26.594
58.060	-0.0049460	-0.00023520	0.0079754	26.582
58.080	-0.0030510	-0.00031517	0.0079699	26.564
58.100	-0.0036480	-0.00038215	0.0079630	26.541
58.120	-0.0051500	-0.00047013	0.0079544	26.512
58.140	-0.0048630	-0.00057026	0.0079440	26.477
58.160	-0.0035350	-0.00065424	0.0079318	26.437
58.180	-0.00066200	-0.00069622	0.0079183	26.392
58.200	-0.00068500	-0.00070969	0.0079042	26.345
58.220	-7.4000e-05	-0.00071728	0.0078900	26.297
58.240	0.0012180	-0.00070584	0.0078757	26.250
58.260	-0.00013000	-0.00069496	0.0078617	26.203
58.280	-0.00080500	-0.00070431	0.0078477	26.156
58.300	-0.00073000	-0.00071966	0.0078335	26.109
58.320	-0.00040500	-0.00073101	0.0078190	26.061
58.340	0.00027900	-0.00073227	0.0078044	26.012
58.360	0.00043100	-0.00072517	0.0077898	25.963
58.380	-0.00040100	-0.00072487	0.0077753	25.915
58.400	0.00010200	-0.00072786	0.0077607	25.866
58.420	0.00059000	-0.00072094	0.0077463	25.818
58.440	0.0021610	-0.00069343	0.0077321	25.771
58.460	0.0024270	-0.00064755	0.0077187	25.726
58.480	0.0028880	-0.00059440	0.0077063	25.685
58.500	0.0028340	-0.00053718	0.0076950	25.647
58.520	0.0026860	-0.00048197	0.0076848	25.613
58.540	0.0029520	-0.00042559	0.0076757	25.583
58.560	0.0022940	-0.00037313	0.0076677	25.556
58.580	0.0024690	-0.00032550	0.0076607	25.533
58.600	0.0025910	-0.00027491	0.0076547	25.513
58.620	0.0033980	-0.00021502	0.0076498	25.497
58.640	0.0027900	-0.00015314	0.0076461	25.484
58.660	0.0022490	-0.00010275	0.0076436	25.476
58.680	0.0022580	-5.7674e-05	0.0076420	25.471
58.700	0.0025370	-9.7232e-06	0.0076413	25.468
58.720	0.0026350	4.1998e-05	0.0076416	25.469
58.740	0.0022050	9.0399e-05	0.0076430	25.474
58.760	0.00058800	0.00011832	0.0076450	25.481
58.780	0.00020200	0.00012622	0.0076475	25.489
58.800	0.0016520	0.00014477	0.0076502	25.498
58.820	0.0030410	0.00019170	0.0076536	25.509
58.840	0.0031040	0.00025315	0.0076580	25.524
58.860	0.0030390	0.00031458	0.0076637	25.543
58.880	0.0025590	0.00037056	0.0076705	25.566
58.900	0.00061700	0.00040232	0.0076783	25.592
58.920	-0.00012900	0.00040720	0.0076864	25.619
58.940	0.00052800	0.00041119	0.0076945	25.646
58.960	0.0011830	0.00042830	0.0077029	25.674
58.980	0.0010460	0.00045059	0.0077117	25.703
59.000	0.00090800	0.00047013	0.0077209	25.734
59.020	-0.00047100	0.00047450	0.0077304	25.765
59.040	0.00016500	0.00047144	0.0077398	25.797
59.060	0.00021700	0.00047526	0.0077493	25.828
59.080	0.0015610	0.00049304	0.0077590	25.861
59.100	0.0024120	0.00053277	0.0077693	25.895
59.120	0.0017960	0.00057485	0.0077803	25.932
59.140	0.0020080	0.00061289	0.0077922	25.971
59.160	0.00049500	0.00063792	0.0078047	26.013
59.180	-0.00058000	0.00063707	0.0078175	26.056
59.200	-0.00080900	0.00062318	0.0078301	26.098
59.220	-0.0010170	0.00060492	0.0078423	26.138
59.240	0.00071400	0.00060189	0.0078544	26.179
59.260	0.0021760	0.00063078	0.0078667	26.220
59.280	0.0023870	0.00067641	0.0078798	26.263
59.300	0.0028910	0.00072919	0.0078939	26.310
59.320	0.0011550	0.00076966	0.0079089	26.360
59.340	-3.0000e-05	0.00078091	0.0079244	26.412
59.360	0.00027100	0.00078332	0.0079400	26.464
59.380	0.00043500	0.00079038	0.0079557	26.516
59.400	-0.00024200	0.00079231	0.0079716	26.569
59.420	-0.00084200	0.00078147	0.0079873	26.622
59.440	-0.0018350	0.00075470	0.0080027	26.673
59.460	-0.0012140	0.00072421	0.0080175	26.722
59.480	-0.00089200	0.00070315	0.0080317	26.770
59.500	-0.0021100	0.00067313	0.0080455	26.816
59.520	-0.0017610	0.00063441	0.0080586	26.859
59.540	-0.0012640	0.00060416	0.0080710	26.901
59.560	-0.0011570	0.00057995	0.0080828	26.940
59.580	-0.00083200	0.00056006	0.0080942	26.978
59.600	-0.0010630	0.00054112	0.0081052	27.015
59.620	-0.0021960	0.00050853	0.0081157	27.050
59.640	-0.0026780	0.00045978	0.0081254	27.082
59.660	-0.0033130	0.00039987	0.0081340	27.111
59.680	-0.0023180	0.00034356	0.0081414	27.135
59.700	-0.0012130	0.00030825	0.0081479	27.157
59.720	-0.0014020	0.00028210	0.0081538	27.177
59.740	-0.0025100	0.00024298	0.0081591	27.194
59.760	-0.0032170	0.00018572	0.0081634	27.209
59.780	-0.0029770	0.00012378	0.0081665	27.219
59.800	-0.0017640	7.6366e-05	0.0081685	27.226
59.820	-4.0000e-05	5.8326e-05	0.0081698	27.230
59.840	-0.00046100	5.3316e-05	0.0081709	27.234
59.860	-0.0010110	3.8595e-05	0.0081719	27.237
59.880	-0.00088900	1.9595e-05	0.0081724	27.239
59.900	-0.0024520	-1.3816e-05	0.0081725	27.239
59.920	-0.0041210	-7.9535e-05	0.0081716	27.236
59.940	-0.0038560	-0.00015931	0.0081692	27.228
59.960	-0.0038790	-0.00023666	0.0081652	27.215
59.980	-0.0036030	-0.00031148	0.0081597	27.196
60.000				
60.020				
60.040				
60.060				
60.080				
60.100				
60.120				
60.140				
60.160				
60.180				
60.200				
60.220				
60.240				
60.260				
60.280				
60.300				
60.320				
60.340				
60.360				
60.380				
60.400				
60.420				
60.440				
60.460				
60.480				
60.500				
60.520				
60.540				
60.560				
60.580				
60.600				
60.620				
60.640				
60.660				
60.680				
60.700				
60.720				
60.740				
60.760				
60.780				
60.800				
60.820				
60.840				
60.860				
60.880				
60.900				
60.920				
60.940				
60.960				
60.980				
61.000				
61.020				
61.040				
61.060				
61.080				
61.100				
61.120				
61.140				
61.160				
61.180				
61.200				
61.220				
61.240				
61.260				
61.280				
61.300				
61.320				
61.340				
61.360				
61.380				
61.400				
61.420				
